"paper_title","author_name","is_first_author"
"VISAR: A Human-AI Argumentative Writing Assistant with Visual Programming and Rapid Draft Prototyping","Jie Gao",False
"VISAR: A Human-AI Argumentative Writing Assistant with Visual Programming and Rapid Draft Prototyping","Zheng Zhang",True
"VISAR: A Human-AI Argumentative Writing Assistant with Visual Programming and Rapid Draft Prototyping","Ranjodh Dhaliwal",False
"Visibilis 433: Sensory Extension and Audiovisual Reinterpretation of 4′33″","Ji Won Yoon",True
"Visibilis 433: Sensory Extension and Audiovisual Reinterpretation of 4′33″","Da Hye Kang",False
"Visibilis 433: Sensory Extension and Audiovisual Reinterpretation of 4′33″","Woon Seung Yeo",False
"Visions Of Destruction: Exploring Human Impact on Nature by Navigating the Latent Space of a Diffusion Model via Gaze","Mar Canet Sola",True
"Visions Of Destruction: Exploring Human Impact on Nature by Navigating the Latent Space of a Diffusion Model via Gaze","Varvara Guljajeva",False
"VISIT: A Content Management and Exploration System for Mobile Augmented Reality in the Context of Digital Humanities and Cultural Heritage","Olivier Roussey",False
"VISIT: A Content Management and Exploration System for Mobile Augmented Reality in the Context of Digital Humanities and Cultural Heritage","Gilles Venturini",False
"VISIT: A Content Management and Exploration System for Mobile Augmented Reality in the Context of Digital Humanities and Cultural Heritage","Barthélémy Serres",True
"VISIT: A Content Management and Exploration System for Mobile Augmented Reality in the Context of Digital Humanities and Cultural Heritage","Damien Létienne",False
"Visual Indeterminacy in GAN Art","Aaron Hertzmann",True
"Visualizing Isadora Duncan’s movement qualities","Manon Vialle",True
"Visualizing Isadora Duncan’s movement qualities","Elisabeth Schwartz",False
"Visualizing Isadora Duncan’s movement qualities","Mélina Skouras",False
"Visualizing Isadora Duncan’s movement qualities","Sarah Fdili Alaoui",False
"Visualizing Isadora Duncan’s movement qualities","Rémi Ronfard",False
"Visualizing Isadora Duncan’s movement qualities","Vennila Vilvanathan",False
"Visualizing Life in the Deep: A Creative Pipeline for Data-Driven Animations to Facilitate Marine Mammal Research, Outreach, and Conservation","David Wiley",False
"Visualizing Life in the Deep: A Creative Pipeline for Data-Driven Animations to Facilitate Marine Mammal Research, Outreach, and Conservation","Jessica Kendall-Bar",True
"Visualizing Life in the Deep: A Creative Pipeline for Data-Driven Animations to Facilitate Marine Mammal Research, Outreach, and Conservation","Nicolas Kendall-Bar",False
"Visualizing Life in the Deep: A Creative Pipeline for Data-Driven Animations to Facilitate Marine Mammal Research, Outreach, and Conservation","Angus G. Forbes",False
"Visualizing Life in the Deep: A Creative Pipeline for Data-Driven Animations to Facilitate Marine Mammal Research, Outreach, and Conservation","Terrie M. Williams",False
"Visualizing Life in the Deep: A Creative Pipeline for Data-Driven Animations to Facilitate Marine Mammal Research, Outreach, and Conservation","Gitte McDonald",False
"Visualizing Life in the Deep: A Creative Pipeline for Data-Driven Animations to Facilitate Marine Mammal Research, Outreach, and Conservation","Paul J. Ponganis",False
"Visualizing Life in the Deep: A Creative Pipeline for Data-Driven Animations to Facilitate Marine Mammal Research, Outreach, and Conservation","Cassondra Williams",False
"Visualizing Life in the Deep: A Creative Pipeline for Data-Driven Animations to Facilitate Marine Mammal Research, Outreach, and Conservation","Markus Horning",False
"Visualizing Life in the Deep: A Creative Pipeline for Data-Driven Animations to Facilitate Marine Mammal Research, Outreach, and Conservation","Allyson Hindle",False
"Visualizing Life in the Deep: A Creative Pipeline for Data-Driven Animations to Facilitate Marine Mammal Research, Outreach, and Conservation","Holger Klinck",False
"Visualizing Life in the Deep: A Creative Pipeline for Data-Driven Animations to Facilitate Marine Mammal Research, Outreach, and Conservation","Roxanne S. Beltran",False
"Visualizing Life in the Deep: A Creative Pipeline for Data-Driven Animations to Facilitate Marine Mammal Research, Outreach, and Conservation","Daniel P. Costa",False
"Visualizing Life in the Deep: A Creative Pipeline for Data-Driven Animations to Facilitate Marine Mammal Research, Outreach, and Conservation","Ari S. Friedlaender",False
"Visualizing Spatial Gaze Data in the Perception of 3D Objects","Eugene Han",True
"Visualizing the Invisible: Performing Chaos Theory","Emma Weitkamp",True
"Visualizing the Unpredictable Behavior of Wildfire Using an Artificially Intelligent Aesthetic","Susanne Thurow",False
"Visualizing the Unpredictable Behavior of Wildfire Using an Artificially Intelligent Aesthetic","Jason Sharples",False
"Visualizing the Unpredictable Behavior of Wildfire Using an Artificially Intelligent Aesthetic","Jane Davidson",False
"Visualizing the Unpredictable Behavior of Wildfire Using an Artificially Intelligent Aesthetic","Dennis Del Favero",True
"Visualizing the Unpredictable Behavior of Wildfire Using an Artificially Intelligent Aesthetic","Grant Stevens",False
"Vital Forms: Biological Art, Architecture, and the Dependencies of Life","Robert Maddox-Harle",True
"Viva Contemporary! Mobile Music Laboratory","Elaine Chew",False
"Viva Contemporary! Mobile Music Laboratory","Charles Picasso",False
"Viva Contemporary! Mobile Music Laboratory","Emily Graber",True
"VocalCords: Exploring Tactile Interaction & Performance with the Singing Voice","Max Addae",True
"VocalCords: Exploring Tactile Interaction & Performance with the Singing Voice","Nina Masuelli",False
"Vodhrán: collaborative design for evolving a physical model and interface into a proto-instrument","Laurel Pardue",True
"Vodhrán: collaborative design for evolving a physical model and interface into a proto-instrument","Matthew Rodger",False
"Vodhrán: collaborative design for evolving a physical model and interface into a proto-instrument","Paul Stapleton",False
"Vodhrán: collaborative design for evolving a physical model and interface into a proto-instrument","Maarten Van Walstijn",False
"Vodhrán: collaborative design for evolving a physical model and interface into a proto-instrument","Miguel Ortiz",False
"Voice at NIME: a Taxonomy of New Interfaces for Vocal Musical Expression","Akito van Troyer",False
"Voice at NIME: a Taxonomy of New Interfaces for Vocal Musical Expression","Rébecca Kleinberger",True
"Voice at NIME: a Taxonomy of New Interfaces for Vocal Musical Expression","Nikhil Singh",False
"Voice at NIME: a Taxonomy of New Interfaces for Vocal Musical Expression","Xiao Xiao",False
"Voice Responsive Virtual Reality","Adinda van ’t Klooster",True
"Voice Responsive Virtual Reality","Nick Collins",False
"Voices and Voids: Subverting Voice Assistant Systems through Performative Experiments","Afroditi Psarra",False
"Voices and Voids: Subverting Voice Assistant Systems through Performative Experiments","Bonnie A Whiting",False
"Voices and Voids: Subverting Voice Assistant Systems through Performative Experiments","Audrey Desjardins",True
"Voices of Climate Change","Julien Chaput",False
"Voices of Climate Change","Sandra Volny",True
"VoicingHan: between Mortal and Immortal","Semi Ryu",True
"VoicingHan: between Mortal and Immortal","Malisa Dang",False
"VoicingHan: between Mortal and Immortal","Danielle Noreika",False
"VoicingHan: between Mortal and Immortal","Egidio Del Fabbro",False
"Volume of Voids: Artistic Visualizations of the Disequilibrium","Weidi Zhang",True
"Volume of Voids: Artistic Visualizations of the Disequilibrium","Shaoyu Su",False
"Volumetric Light Sculptures: Occupying the space between the apparatus and the image","Brendan Harwood",True
"Volumetric Reconstructions of Found Footage: Stressing the Nonidentity of 3D Replicas","Gabriel Menotti",True
"VoxelHap: A Toolkit for Constructing Proxies Providing Tactile and Kinesthetic Haptic Feedback in Virtual Reality","Anton Wittig",False
"VoxelHap: A Toolkit for Constructing Proxies Providing Tactile and Kinesthetic Haptic Feedback in Virtual Reality","Anthony Tang",False
"VoxelHap: A Toolkit for Constructing Proxies Providing Tactile and Kinesthetic Haptic Feedback in Virtual Reality","Antonio Krüger",False
"VoxelHap: A Toolkit for Constructing Proxies Providing Tactile and Kinesthetic Haptic Feedback in Virtual Reality","Martin Feick",True
"VoxelHap: A Toolkit for Constructing Proxies Providing Tactile and Kinesthetic Haptic Feedback in Virtual Reality","Cihan Biyikli",False
"VoxelHap: A Toolkit for Constructing Proxies Providing Tactile and Kinesthetic Haptic Feedback in Virtual Reality","Kiran Gani",False
"VR as a function for archiving media arts, one example","Maja Budzarov",False
"VR as a function for archiving media arts, one example","Luka Tilinger",False
"VR as a function for archiving media arts, one example","Nina Zvezdin",False
"VR as a function for archiving media arts, one example","Predrag Sidjanin",True
"VR CALLIGRAPHY Transposing Chinese calligraphy as choreographed movements into whole-body performances in VR","Klein, T.",False
"VR CALLIGRAPHY Transposing Chinese calligraphy as choreographed movements into whole-body performances in VR","Shum, P. Y. S.",True
"VR for Toegye's Ten Diagrams on Sage Learning: Experiential Space-Time based on the Concept of Eastern Philosophy","Hyungsin Kim",False
"VR for Toegye's Ten Diagrams on Sage Learning: Experiential Space-Time based on the Concept of Eastern Philosophy","Wonjean Lee",False
"VR for Toegye's Ten Diagrams on Sage Learning: Experiential Space-Time based on the Concept of Eastern Philosophy","Hyun Jean Lee",True
"VR for Toegye's Ten Diagrams on Sage Learning: Experiential Space-Time based on the Concept of Eastern Philosophy","Jeong Han Kim",False
"VR Open Scores: Scores as Inspiration for VR Scenarios","Nuno Nunes",False
"VR Open Scores: Scores as Inspiration for VR Scenarios","Teresa Romão",False
"VR Open Scores: Scores as Inspiration for VR Scenarios","Raul Masu",True
"VR Open Scores: Scores as Inspiration for VR Scenarios","Valentina Nisi",False
"VR Open Scores: Scores as Inspiration for VR Scenarios","Paulo Bala",False
"VR Open Scores: Scores as Inspiration for VR Scenarios","Nuno N. Correia",False
"VR Open Scores: Scores as Inspiration for VR Scenarios","M. Asif Ahmad",False
"VR SuperGun: Installation Edition","Kieran Nolan",True
"VRoxy: Enabling Remote Collaboration in Large Spaces Beyond Local Boundaries via a VR-Driven Robotic Proxy","Brandon Woodard",False
"VRoxy: Enabling Remote Collaboration in Large Spaces Beyond Local Boundaries via a VR-Driven Robotic Proxy","Ruidong Zhang",False
"VRoxy: Enabling Remote Collaboration in Large Spaces Beyond Local Boundaries via a VR-Driven Robotic Proxy","Mose Sakashita",True
"VRoxy: Enabling Remote Collaboration in Large Spaces Beyond Local Boundaries via a VR-Driven Robotic Proxy","François Guimbretière",False
"VRoxy: Enabling Remote Collaboration in Large Spaces Beyond Local Boundaries via a VR-Driven Robotic Proxy","Hyunju Kim",False
"Vulnerability as a queer art","Margherita Pevere",True
"VVRMA: VRField Trip to a Computer Music Center","Kunwoo Kim",True
"VVRMA: VRField Trip to a Computer Music Center","Ge Wang",False
"WaddleWalls: Room-scale Interactive Partitioning System using a Swarm of Robotic Partitions","Yoshifumi Kitamura",False
"WaddleWalls: Room-scale Interactive Partitioning System using a Swarm of Robotic Partitions","Shoi Higashiyama",False
"WaddleWalls: Room-scale Interactive Partitioning System using a Swarm of Robotic Partitions","Yuki Onishi",True
"WaddleWalls: Room-scale Interactive Partitioning System using a Swarm of Robotic Partitions","Kazuyuki Fujita",False
"WaddleWalls: Room-scale Interactive Partitioning System using a Swarm of Robotic Partitions","Kazuki Takashima",False
